2025-05-26 23:49:48.387318: start_conditions=[1.0, 1.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=6, stop=0.1, stop=10
    2.2, 0
    2.3, 0
    2.4, 0
    2.5, 0
    2.6, 0
    2.7, 0
    2.8, 0
    2.9, 0
    3.0, 0
    3.1, 0
    3.2, 0
    3.3, 0
    3.4, 0
    3.5, 0
    3.6, 0
    3.7, 0
    3.8, 0
    3.9, 0
    4.0, 0
    4.1, 0
    4.2, 0
    4.3, 0
    4.4, 0
    4.5, 0
    4.6, 0
    4.7, 0
    4.8, 0
    4.9, 0
    5.0, 0
    5.1, 0
    5.2, 0
    5.3, 0
    5.4, 0
    5.5, 0
    5.6, 0
    5.7, 0
    5.8, 0
    5.9, 0
