2025-05-27 00:32:18.468261: start_conditions=[1.0, 1.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=6, stop=0.1, stop=100
    0.0, 0
    0.1, 100
    0.2, 100
    0.3, 100
    0.4, 100
    0.5, 100
    0.6, 100
    0.7, 100
    0.8, 100
    0.9, 100
    1.0, 100
    1.1, 100
    1.2, 100
    1.3, 100
    1.4, 100
    1.5, 100
    1.6, 100
    1.7, 100
    1.8, 100
    1.9, 100
    2.0, 100
    2.1, 100
    2.2, 100
    2.3, 100
    2.4, 100
    2.5, 100
    2.6, 100
    2.7, 100
    2.8, 100
    2.9, 100
    3.0, 100
    3.1, 100
    3.2, 100
    3.3, 100
    3.4, 100
    3.5, 100
    3.6, 100
    3.7, 100
    3.8, 100
    3.9, 100
    4.0, 100
    4.1, 100
    4.2, 100
    4.3, 100
    4.4, 100
    4.5, 100
    4.6, 100
    4.7, 100
    4.8, 100
    4.9, 100
    5.0, 100
    5.1, 100
    5.2, 100
    5.3, 100
    5.4, 100
    5.5, 100
    5.6, 100
    5.7, 100
    5.8, 100
    5.9, 100
2025-05-27 00:32:50.008250: start_conditions=[1.0, 1.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=6, stop=0.1, stop=100
    0.0, 0
    0.1, 100
    0.2, 100
    0.3, 100
    0.4, 100
    0.5, 100
    0.6, 100
    0.7, 100
    0.8, 100
    0.9, 100
    1.0, 100
    1.1, 100
    1.2, 100
    1.3, 100
    1.4, 100
    1.5, 100
    1.6, 100
    1.7, 100
    1.8, 100
    1.9, 100
    2.0, 100
    2.1, 100
    2.2, 100
    2.3, 100
    2.4, 100
    2.5, 100
    2.6, 100
    2.7, 100
    2.8, 100
    2.9, 100
    3.0, 100
    3.1, 100
    3.2, 100
    3.3, 100
    3.4, 100
    3.5, 100
    3.6, 100
    3.7, 100
    3.8, 100
    3.9, 100
    4.0, 100
    4.1, 100
    4.2, 100
    4.3, 100
    4.4, 100
    4.5, 100
    4.6, 100
    4.7, 100
    4.8, 100
    4.9, 100
    5.0, 100
    5.1, 100
    5.2, 100
    5.3, 100
    5.4, 100
    5.5, 100
    5.6, 100
    5.7, 100
    5.8, 100
    5.9, 100
2025-05-27 00:33:18.965348: start_conditions=[1.0, 1.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=1, stop=0.02, stop=100
    0.0, 0
    0.02, 0
    0.04, 0
    0.06, 0
    0.08, 0
    0.1, 100
    0.12, 100
    0.14, 100
    0.16, 100
    0.18, 100
    0.2, 100
    0.22, 100
    0.24, 100
    0.26, 100
    0.28, 100
    0.3, 100
    0.32, 100
    0.34, 100
    0.36, 100
    0.38, 100
    0.4, 100
    0.42, 100
    0.44, 100
    0.46, 100
    0.48, 100
    0.5, 100
    0.52, 100
    0.54, 100
    0.56, 100
    0.58, 100
    0.6, 100
    0.62, 100
    0.64, 100
    0.66, 100
    0.68, 100
    0.7, 100
    0.72, 100
    0.74, 100
    0.76, 100
    0.78, 100
    0.8, 100
    0.82, 100
    0.84, 100
    0.86, 100
    0.88, 100
    0.9, 100
    0.92, 100
    0.94, 100
    0.96, 100
    0.98, 100
2025-05-27 00:34:03.766564: start_conditions=[1.0, 1.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=1, stop=0.02, stop=100
    0.0, 0
    0.02, 0
    0.04, 0
    0.06, 0
    0.08, 0
    0.1, 0
    0.12, 0
    0.14, 0
    0.16, 0
    0.18, 0
    0.2, 0
    0.22, 0
    0.24, 0
    0.26, 0
    0.28, 0
    0.3, 0
    0.32, 0
    0.34, 0
    0.36, 0
    0.38, 0
    0.4, 0
    0.42, 0
    0.44, 0
    0.46, 0
    0.48, 0
    0.5, 0
    0.52, 0
    0.54, 0
    0.56, 0
    0.58, 0
    0.6, 0
    0.62, 0
    0.64, 0
    0.66, 0
    0.68, 0
    0.7, 0
    0.72, 0
    0.74, 0
    0.76, 0
    0.78, 0
    0.8, 0
    0.82, 0
    0.84, 0
    0.86, 0
    0.88, 0
    0.9, 0
    0.92, 0
    0.94, 0
    0.96, 0
    0.98, 0
2025-05-27 00:36:43.229191: start_conditions=[1.0, 1.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=1, stop=0.02, stop=100
    0.0, 0
    0.02, 0
    0.04, 0
    0.06, 0
2025-05-27 00:36:57.061406: start_conditions=[1.0, 1.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=5, stop=0.1, stop=100
    0.0, 0
    0.1, 0
2025-05-27 00:37:02.932256: start_conditions=[1.0, 1.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=5, stop=0.1, stop=20
    0.0, 0
    0.1, 0
    0.2, 0
    0.3, 20
    0.4, 20
    0.5, 20
    0.6, 20
    0.7, 20
    0.8, 20
    0.9, 20
    1.0, 20
    1.1, 20
    1.2, 20
    1.3, 20
    1.4, 20
    1.5, 20
    1.6, 20
    1.7, 20
    1.8, 20
    1.9, 20
    2.0, 20
    2.1, 20
    2.2, 20
    2.3, 20
    2.4, 20
    2.5, 20
    2.6, 20
    2.7, 20
    2.8, 20
    2.9, 20
    3.0, 20
    3.1, 20
    3.2, 20
    3.3, 20
    3.4, 20
    3.5, 20
    3.6, 20
    3.7, 20
    3.8, 20
    3.9, 20
    4.0, 20
    4.1, 20
    4.2, 20
    4.3, 20
    4.4, 20
    4.5, 20
    4.6, 20
    4.7, 20
    4.8, 20
    4.9, 20
2025-05-27 00:38:37.269960: start_conditions=[1.0, 1.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=5, stop=0.1, stop=20
    0.0, 0
    0.1, 0
    0.2, 20
    0.3, 20
    0.4, 20
    0.5, 20
    0.6, 20
    0.7, 20
    0.8, 20
    0.9, 20
    1.0, 20
    1.1, 20
    1.2, 20
    1.3, 20
    1.4, 20
    1.5, 20
    1.6, 20
    1.7, 20
    1.8, 20
    1.9, 20
    2.0, 20
    2.1, 20
    2.2, 20
    2.3, 20
    2.4, 20
    2.5, 20
    2.6, 20
    2.7, 20
    2.8, 20
    2.9, 20
    3.0, 20
    3.1, 20
    3.2, 20
    3.3, 20
    3.4, 20
    3.5, 20
    3.6, 20
    3.7, 20
    3.8, 20
    3.9, 20
    4.0, 20
    4.1, 20
    4.2, 20
    4.3, 20
    4.4, 20
    4.5, 20
    4.6, 20
    4.7, 20
    4.8, 20
    4.9, 20
2025-05-27 00:38:47.252099: start_conditions=[1.0, 1.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=5, stop=0.1, stop=20
    0.0, 0
    0.1, 0
    0.2, 0
    0.3, 0
    0.4, 0
    0.5, 0
    0.6, 0
    0.7, 0
    0.8, 0
    0.9, 0
    1.0, 0
    1.1, 0
    1.2, 0
    1.3, 0
    1.4, 0
    1.5, 20
    1.6, 20
    1.7, 20
    1.8, 20
    1.9, 20
    2.0, 20
    2.1, 20
    2.2, 20
    2.3, 20
    2.4, 20
    2.5, 20
    2.6, 20
    2.7, 20
    2.8, 20
    2.9, 20
    3.0, 20
    3.1, 20
    3.2, 20
    3.3, 20
    3.4, 20
    3.5, 20
    3.6, 20
    3.7, 20
    3.8, 20
    3.9, 20
    4.0, 20
    4.1, 20
    4.2, 20
    4.3, 20
    4.4, 20
    4.5, 20
    4.6, 20
    4.7, 20
    4.8, 20
    4.9, 20
2025-05-27 00:38:56.549329: start_conditions=[1.0, 1.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=5, stop=0.1, stop=20
    0.0, 0
    0.1, 0
    0.2, 0
    0.3, 0
    0.4, 0
    0.5, 0
    0.6, 0
    0.7, 0
    0.8, 0
    0.9, 0
    1.0, 0
    1.1, 0
    1.2, 0
    1.3, 0
    1.4, 0
    1.5, 0
    1.6, 0
    1.7, 0
    1.8, 0
    1.9, 0
    2.0, 0
    2.1, 0
    2.2, 0
    2.3, 0
    2.4, 0
    2.5, 0
    2.6, 0
    2.7, 0
    2.8, 0
    2.9, 0
    3.0, 20
    3.1, 20
    3.2, 20
    3.3, 20
    3.4, 20
    3.5, 20
    3.6, 20
    3.7, 20
    3.8, 20
    3.9, 20
    4.0, 20
    4.1, 20
    4.2, 20
    4.3, 20
    4.4, 20
    4.5, 20
    4.6, 20
    4.7, 20
    4.8, 20
    4.9, 20
2025-05-27 00:40:24.638542: start_conditions=[1.0, 1.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=1, stop=2.5, stop=0.01, stop=20
    1.0, 0
    1.01, 0
    1.02, 0
    1.03, 0
    1.04, 0
    1.05, 0
    1.06, 0
    1.07, 0
    1.08, 0
    1.09, 0
    1.1, 0
    1.11, 0
    1.12, 0
    1.13, 0
    1.14, 0
    1.15, 0
    1.16, 0
    1.17, 0
    1.18, 0
    1.19, 0
    1.2, 0
    1.21, 0
    1.22, 0
    1.23, 0
    1.24, 0
    1.25, 0
    1.26, 0
    1.27, 0
    1.28, 0
    1.29, 0
    1.3, 0
    1.31, 0
    1.32, 0
    1.33, 0
    1.34, 0
    1.35, 0
    1.36, 0
    1.37, 0
    1.38, 0
    1.39, 0
    1.4, 0
    1.41, 0
    1.42, 0
    1.43, 0
    1.44, 0
    1.45, 0
    1.46, 0
    1.47, 0
    1.48, 0
    1.49, 20
    1.5, 20
    1.51, 20
    1.52, 20
    1.53, 20
    1.54, 20
    1.55, 20
    1.56, 20
    1.57, 20
    1.58, 20
    1.59, 20
    1.6, 20
    1.61, 20
    1.62, 20
    1.63, 20
    1.64, 20
    1.65, 20
    1.66, 20
    1.67, 20
    1.68, 20
    1.69, 20
    1.7, 20
    1.71, 20
    1.72, 20
    1.73, 20
    1.74, 20
    1.75, 20
    1.76, 20
    1.77, 20
    1.78, 20
    1.79, 20
    1.8, 20
    1.81, 20
    1.82, 20
    1.83, 20
    1.84, 20
    1.85, 20
    1.86, 20
    1.87, 20
    1.88, 20
    1.89, 20
    1.9, 20
    1.91, 20
    1.92, 20
    1.93, 20
    1.94, 20
    1.95, 20
    1.96, 20
    1.97, 20
    1.98, 20
    1.99, 20
    2.0, 20
    2.01, 20
    2.02, 20
    2.03, 20
    2.04, 20
    2.05, 20
    2.06, 20
    2.07, 20
    2.08, 20
    2.09, 20
    2.1, 20
    2.11, 20
    2.12, 20
    2.13, 20
    2.14, 20
    2.15, 20
    2.16, 20
    2.17, 20
    2.18, 20
    2.19, 20
    2.2, 20
    2.21, 20
    2.22, 20
    2.23, 20
    2.24, 20
    2.25, 20
    2.26, 20
    2.27, 20
    2.28, 20
    2.29, 20
    2.3, 20
    2.31, 20
    2.32, 20
    2.33, 20
    2.34, 20
    2.35, 20
    2.36, 20
    2.37, 20
    2.38, 20
    2.39, 20
    2.4, 20
    2.41, 20
    2.42, 20
    2.43, 20
